ticket_id,created_at,channel,category,subcategory,priority,assigned_agent_id,first_response_at,resolved_at,status,requester_type,sla_policy_id,first_response_mins,resolution_mins,sla_first_response_met,sla_resolution_met
T001517,03-02-2026 03:26,Chat,Bug,UI Bug,P4,A006,03-02-2026 07:04,03-02-2026 23:43,Resolved,Customer,SLA_P4,218,1217,TRUE,TRUE
T001518,04-02-2026 12:48,Chat,How-To,Feature Guidance,P4,A002,04-02-2026 17:01,09-02-2026 00:39,Resolved,Customer,SLA_P4,253,6471,TRUE,FALSE
T001519,04-01-2026 17:07,Email,Billing,Refund,P4,A013,04-01-2026 23:00,06-01-2026 22:11,Resolved,Customer,SLA_P4,353,3184,TRUE,TRUE
T001520,03-02-2026 17:13,Email,Access & Login,MFA Issue,P3,A007,03-02-2026 21:15,05-02-2026 06:02,Resolved,Partner,SLA_P3,242,2209,FALSE,TRUE
T001521,29-12-2025 21:34,Chat,How-To,Feature Guidance,P4,A007,30-12-2025 02:37,,Open,Partner,SLA_P4,303,,TRUE,FALSE
T001522,07-01-2026 02:48,Email,Bug,Integration Error,P3,A008,07-01-2026 03:33,07-01-2026 14:54,Resolved,Customer,SLA_P3,45,726,TRUE,TRUE
T001523,02-01-2026 04:29,Email,Bug,Data Mismatch,P2,A002,02-01-2026 05:14,02-01-2026 22:59,Resolved,Internal,SLA_P2,45,1110,TRUE,FALSE
T001524,11-02-2026 21:08,Chat,Access & Login,SSO Setup,P3,A002,11-02-2026 23:44,12-02-2026 23:40,Resolved,Partner,SLA_P3,156,1592,TRUE,TRUE
T001525,19-01-2026 18:16,Email,Billing,Invoice Request,P3,A015,19-01-2026 20:31,22-01-2026 11:46,Resolved,Internal,SLA_P3,135,3930,TRUE,FALSE
T001526,10-01-2026 21:20,Email,Access & Login,Password Reset,P3,A012,11-01-2026 00:46,12-01-2026 06:02,Resolved,Internal,SLA_P3,206,1962,TRUE,TRUE
T001527,30-12-2025 13:38,Web,Outage,Service Down,P2,A011,30-12-2025 14:52,31-12-2025 01:14,Resolved,Customer,SLA_P2,74,696,FALSE,TRUE
T001528,27-12-2025 23:40,Web,Bug,UI Bug,P3,A010,28-12-2025 02:21,30-12-2025 06:36,Resolved,Customer,SLA_P3,161,3296,TRUE,FALSE
T001529,17-01-2026 06:28,Chat,Bug,Integration Error,P3,A009,17-01-2026 06:29,17-01-2026 20:15,Resolved,Customer,SLA_P3,1,827,TRUE,TRUE
T001530,28-01-2026 09:20,Chat,Access & Login,SSO Setup,P3,A006,28-01-2026 10:22,29-01-2026 05:58,Resolved,Customer,SLA_P3,62,1238,TRUE,TRUE
T001531,24-01-2026 03:37,Email,Access & Login,SSO Setup,P4,A005,24-01-2026 11:27,25-01-2026 00:40,Resolved,Partner,SLA_P4,470,1263,TRUE,TRUE
T001532,17-01-2026 05:35,Phone,Bug,UI Bug,P3,A015,17-01-2026 08:01,17-01-2026 08:06,Resolved,Customer,SLA_P3,146,151,TRUE,TRUE
T001533,26-01-2026 05:46,Email,Billing,Refund,P3,A003,26-01-2026 07:36,28-01-2026 18:08,Resolved,Internal,SLA_P3,110,3622,TRUE,FALSE
T001534,04-02-2026 21:55,Email,How-To,Feature Guidance,P4,A009,05-02-2026 04:22,06-02-2026 20:06,Resolved,Customer,SLA_P4,387,2771,TRUE,TRUE
T001535,21-01-2026 08:47,Web,Outage,Service Down,P2,A005,21-01-2026 09:17,21-01-2026 19:37,Resolved,Customer,SLA_P2,30,650,TRUE,TRUE
T001536,01-01-2026 17:43,Web,Outage,Service Down,P4,A015,02-01-2026 00:44,04-01-2026 11:53,Resolved,Customer,SLA_P4,421,3970,TRUE,TRUE
T001537,18-01-2026 01:40,Email,Bug,Data Mismatch,P3,A004,18-01-2026 04:16,19-01-2026 08:55,Resolved,Customer,SLA_P3,156,1875,TRUE,TRUE
T001538,06-02-2026 17:44,Web,Access & Login,SSO Setup,P4,A014,06-02-2026 23:53,09-02-2026 16:20,Resolved,Customer,SLA_P4,369,4236,TRUE,TRUE
T001539,25-12-2025 11:47,Chat,How-To,Feature Guidance,P3,A003,25-12-2025 15:14,27-12-2025 07:58,Resolved,Customer,SLA_P3,207,2651,TRUE,TRUE
T001540,20-01-2026 20:04,Email,How-To,Report Setup,P4,A004,20-01-2026 23:26,23-01-2026 04:35,Resolved,Customer,SLA_P4,202,3391,TRUE,TRUE
T001541,23-01-2026 13:44,Email,Billing,Payment Failed,P3,A007,23-01-2026 15:55,26-01-2026 22:55,Resolved,Customer,SLA_P3,131,4871,TRUE,FALSE
T001542,12-02-2026 03:16,Web,Access & Login,Password Reset,P3,A005,12-02-2026 05:08,14-02-2026 14:38,Resolved,Customer,SLA_P3,112,3562,TRUE,FALSE
T001543,20-12-2025 18:58,Phone,How-To,Report Setup,P4,A010,20-12-2025 21:26,22-12-2025 11:54,Resolved,Internal,SLA_P4,148,2456,TRUE,TRUE
T001544,31-01-2026 02:09,Phone,Access & Login,SSO Setup,P2,A007,31-01-2026 03:04,,Open,Customer,SLA_P2,55,,TRUE,FALSE
T001545,09-01-2026 03:25,Web,Billing,Payment Failed,P3,A007,09-01-2026 06:02,,Pending,Customer,SLA_P3,157,,TRUE,FALSE
T001546,25-01-2026 11:38,Chat,Outage,Service Down,P1,A015,25-01-2026 11:48,25-01-2026 16:33,Resolved,Partner,SLA_P1,10,295,TRUE,FALSE
T001547,28-01-2026 13:24,Chat,Access & Login,Password Reset,P3,A010,28-01-2026 17:08,29-01-2026 10:45,Resolved,Customer,SLA_P3,224,1281,TRUE,TRUE
T001548,04-01-2026 14:29,Phone,How-To,API Usage,P3,A002,04-01-2026 16:56,05-01-2026 13:38,Resolved,Internal,SLA_P3,147,1389,TRUE,TRUE
T001549,18-12-2025 21:38,Chat,Billing,Invoice Request,P3,A007,18-12-2025 23:11,20-12-2025 20:16,Resolved,Customer,SLA_P3,93,2798,TRUE,TRUE
T001550,19-01-2026 12:11,Chat,Access & Login,Password Reset,P4,A005,19-01-2026 18:06,21-01-2026 05:41,Resolved,Customer,SLA_P4,355,2490,TRUE,TRUE
T001551,29-12-2025 02:38,Email,Billing,Payment Failed,P3,A004,29-12-2025 05:39,31-12-2025 04:29,Resolved,Internal,SLA_P3,181,2991,TRUE,FALSE
T001552,24-12-2025 13:13,Chat,Outage,Latency,P2,A004,24-12-2025 14:11,24-12-2025 14:16,Resolved,Customer,SLA_P2,58,63,TRUE,TRUE
T001553,25-12-2025 16:18,Email,How-To,Report Setup,P4,A008,25-12-2025 23:23,29-12-2025 03:19,Resolved,Customer,SLA_P4,425,4981,TRUE,TRUE
T001554,23-12-2025 13:44,Email,How-To,API Usage,P4,A004,23-12-2025 17:30,26-12-2025 11:11,Resolved,Customer,SLA_P4,226,4167,TRUE,TRUE
T001555,01-01-2026 16:27,Email,Bug,UI Bug,P3,A006,01-01-2026 17:56,03-01-2026 17:02,Resolved,Customer,SLA_P3,89,2915,TRUE,FALSE
T001556,19-12-2025 05:57,Chat,Access & Login,SSO Setup,P3,A007,19-12-2025 08:02,,Open,Customer,SLA_P3,125,,TRUE,FALSE
T001557,17-01-2026 19:32,Chat,Billing,Payment Failed,P4,A010,17-01-2026 22:47,20-01-2026 04:07,Resolved,Customer,SLA_P4,195,3395,TRUE,TRUE
T001558,01-01-2026 07:18,Chat,How-To,Feature Guidance,P4,A006,01-01-2026 13:18,03-01-2026 08:23,Resolved,Customer,SLA_P4,360,2945,TRUE,TRUE
T001559,04-01-2026 23:49,Email,Billing,Payment Failed,P3,A003,05-01-2026 04:28,07-01-2026 09:59,Resolved,Internal,SLA_P3,279,3490,FALSE,FALSE
T001560,15-01-2026 05:51,Email,Bug,Integration Error,P3,A008,15-01-2026 08:31,16-01-2026 03:48,Resolved,Customer,SLA_P3,160,1317,TRUE,TRUE
T001561,09-01-2026 13:36,Email,Billing,Invoice Request,P4,A002,09-01-2026 19:49,13-01-2026 08:38,Resolved,Customer,SLA_P4,373,5462,TRUE,TRUE
T001562,01-01-2026 01:34,Email,How-To,API Usage,P4,A010,01-01-2026 04:59,01-01-2026 19:03,Resolved,Customer,SLA_P4,205,1049,TRUE,TRUE
T001563,27-12-2025 01:24,Email,Bug,Integration Error,P3,A013,27-12-2025 04:02,28-12-2025 15:04,Resolved,Customer,SLA_P3,158,2260,TRUE,TRUE
T001564,20-01-2026 02:34,Email,Bug,Integration Error,P4,A007,20-01-2026 10:22,23-01-2026 07:05,Resolved,Customer,SLA_P4,468,4591,TRUE,TRUE
T001565,19-12-2025 11:28,Chat,Outage,Service Down,P3,A004,19-12-2025 12:17,21-12-2025 21:57,Resolved,Customer,SLA_P3,49,3509,TRUE,FALSE
T001566,24-12-2025 03:49,Email,Outage,Service Down,P2,A002,24-12-2025 04:30,24-12-2025 14:44,Resolved,Internal,SLA_P2,41,655,TRUE,TRUE
T001567,03-01-2026 12:52,Email,Outage,Partial Degradation,P2,A002,03-01-2026 13:13,04-01-2026 05:53,Resolved,Partner,SLA_P2,21,1021,TRUE,FALSE
T001568,21-12-2025 08:31,Email,Billing,Invoice Request,P4,A015,21-12-2025 14:59,23-12-2025 15:56,Resolved,Internal,SLA_P4,388,3325,TRUE,TRUE
T001569,28-01-2026 08:25,Web,Access & Login,MFA Issue,P4,A015,28-01-2026 15:45,30-01-2026 04:19,Resolved,Customer,SLA_P4,440,2634,TRUE,TRUE
T001570,17-12-2025 21:57,Web,Billing,Payment Failed,P3,A015,18-12-2025 01:25,19-12-2025 14:16,Resolved,Customer,SLA_P3,208,2419,TRUE,TRUE
T001571,23-01-2026 13:27,Chat,How-To,Report Setup,P3,A008,23-01-2026 15:12,25-01-2026 00:45,Resolved,Internal,SLA_P3,105,2118,TRUE,TRUE
T001572,18-01-2026 05:48,Chat,How-To,API Usage,P4,A009,18-01-2026 12:50,21-01-2026 14:34,Resolved,Customer,SLA_P4,422,4846,TRUE,TRUE
T001573,21-01-2026 07:27,Email,How-To,Feature Guidance,P4,A001,21-01-2026 13:37,25-01-2026 11:54,Resolved,Customer,SLA_P4,370,6027,TRUE,FALSE
T001574,28-12-2025 09:21,Chat,How-To,Feature Guidance,P3,A013,28-12-2025 13:43,29-12-2025 14:23,Resolved,Customer,SLA_P3,262,1742,FALSE,TRUE
T001575,19-12-2025 21:34,Chat,How-To,Report Setup,P3,A015,20-12-2025 02:10,21-12-2025 19:02,Resolved,Customer,SLA_P3,276,2728,FALSE,TRUE
T001576,20-12-2025 19:12,Chat,How-To,API Usage,P4,A013,20-12-2025 23:57,,Open,Customer,SLA_P4,285,,TRUE,FALSE
T001577,20-12-2025 23:18,Web,Access & Login,Password Reset,P3,A012,21-12-2025 02:16,24-12-2025 06:02,Resolved,Customer,SLA_P3,178,4724,TRUE,FALSE
T001578,08-02-2026 00:01,Phone,Bug,Data Mismatch,P4,A008,08-02-2026 02:00,10-02-2026 03:18,Resolved,Customer,SLA_P4,119,3077,TRUE,TRUE
T001579,30-12-2025 22:44,Email,Bug,Integration Error,P2,A010,30-12-2025 23:00,31-12-2025 11:34,Resolved,Partner,SLA_P2,16,770,TRUE,FALSE
T001580,26-12-2025 17:54,Phone,Bug,Data Mismatch,P4,A006,27-12-2025 00:37,28-12-2025 18:05,Resolved,Customer,SLA_P4,403,2891,TRUE,TRUE
T001581,21-01-2026 12:06,Email,Bug,Integration Error,P3,A015,21-01-2026 13:35,,Open,Customer,SLA_P3,89,,TRUE,FALSE
T001582,27-12-2025 14:18,Email,Billing,Invoice Request,P3,A015,27-12-2025 16:13,29-12-2025 08:00,Resolved,Customer,SLA_P3,115,2502,TRUE,TRUE
T001583,14-01-2026 17:37,Email,Access & Login,MFA Issue,P3,A004,14-01-2026 21:34,16-01-2026 19:20,Resolved,Customer,SLA_P3,237,2983,TRUE,FALSE
T001584,15-01-2026 14:57,Email,Billing,Invoice Request,P2,A010,15-01-2026 15:07,,Pending,Internal,SLA_P2,10,,TRUE,FALSE
T001585,15-01-2026 06:59,Web,Access & Login,SSO Setup,P4,A010,15-01-2026 13:15,19-01-2026 04:15,Resolved,Customer,SLA_P4,376,5596,TRUE,TRUE
T001586,22-12-2025 02:23,Email,Access & Login,MFA Issue,P3,A001,22-12-2025 04:20,22-12-2025 10:29,Resolved,Customer,SLA_P3,117,486,TRUE,TRUE
T001587,29-12-2025 05:51,Chat,Outage,Partial Degradation,P2,A010,29-12-2025 06:32,29-12-2025 13:36,Resolved,Customer,SLA_P2,41,465,TRUE,TRUE
T001588,20-12-2025 10:15,Chat,Outage,Partial Degradation,P2,A015,20-12-2025 10:34,20-12-2025 18:33,Resolved,Customer,SLA_P2,19,498,TRUE,TRUE
T001589,16-01-2026 14:51,Chat,How-To,API Usage,P3,A007,16-01-2026 18:05,18-01-2026 23:19,Resolved,Internal,SLA_P3,194,3388,TRUE,FALSE
T001590,17-01-2026 07:01,Email,How-To,API Usage,P4,A006,17-01-2026 14:54,20-01-2026 17:52,Resolved,Customer,SLA_P4,473,4971,TRUE,TRUE
T001591,09-01-2026 13:19,Chat,Billing,Invoice Request,P3,A010,09-01-2026 16:09,10-01-2026 21:43,Resolved,Customer,SLA_P3,170,1944,TRUE,TRUE
T001592,25-01-2026 21:08,Web,Bug,Data Mismatch,P3,A012,26-01-2026 02:42,27-01-2026 03:39,Resolved,Customer,SLA_P3,334,1831,FALSE,TRUE
T001593,05-02-2026 13:45,Email,Billing,Invoice Request,P4,A015,05-02-2026 19:56,07-02-2026 03:33,Resolved,Customer,SLA_P4,371,2268,TRUE,TRUE
T001594,29-01-2026 16:48,Email,Bug,Data Mismatch,P3,A010,29-01-2026 19:56,31-01-2026 05:38,Resolved,Customer,SLA_P3,188,2210,TRUE,TRUE
T001595,04-02-2026 16:43,Chat,Billing,Refund,P3,A003,04-02-2026 18:13,05-02-2026 18:39,Resolved,Customer,SLA_P3,90,1556,TRUE,TRUE
T001596,16-12-2025 13:26,Chat,Access & Login,MFA Issue,P3,A002,16-12-2025 17:11,18-12-2025 14:25,Resolved,Customer,SLA_P3,225,2939,TRUE,FALSE
T001597,20-01-2026 13:04,Chat,Bug,Integration Error,P3,A015,20-01-2026 16:02,22-01-2026 00:26,Resolved,Customer,SLA_P3,178,2122,TRUE,TRUE
T001598,29-12-2025 03:53,Web,How-To,API Usage,P3,A012,29-12-2025 08:15,31-12-2025 03:34,Resolved,Customer,SLA_P3,262,2861,FALSE,TRUE
T001599,24-01-2026 15:53,Email,Access & Login,SSO Setup,P4,A007,24-01-2026 23:24,26-01-2026 19:32,Resolved,Customer,SLA_P4,451,3099,TRUE,TRUE
T001600,27-01-2026 16:10,Chat,Access & Login,MFA Issue,P3,A001,27-01-2026 16:20,29-01-2026 15:32,Resolved,Customer,SLA_P3,10,2842,TRUE,TRUE
T001601,27-01-2026 05:03,Phone,How-To,Report Setup,P4,A004,27-01-2026 05:04,29-01-2026 03:31,Resolved,Customer,SLA_P4,1,2788,TRUE,TRUE
T001602,15-01-2026 09:57,Chat,Billing,Invoice Request,P3,A004,15-01-2026 11:48,17-01-2026 11:59,Resolved,Partner,SLA_P3,111,3002,TRUE,FALSE
T001603,04-02-2026 17:06,Email,Access & Login,MFA Issue,P4,A010,04-02-2026 23:24,08-02-2026 01:44,Resolved,Customer,SLA_P4,378,4838,TRUE,TRUE
T001604,07-01-2026 17:09,Web,Bug,Data Mismatch,P3,A009,07-01-2026 20:11,09-01-2026 04:47,Resolved,Internal,SLA_P3,182,2138,TRUE,TRUE
T001605,25-12-2025 07:35,Chat,Bug,Integration Error,P3,A006,25-12-2025 10:55,25-12-2025 11:00,Resolved,Customer,SLA_P3,200,205,TRUE,TRUE
T001606,04-01-2026 22:43,Email,How-To,API Usage,P4,A010,05-01-2026 05:20,07-01-2026 22:01,Resolved,Partner,SLA_P4,397,4278,TRUE,TRUE
T001607,12-01-2026 17:47,Email,Bug,Data Mismatch,P3,A006,12-01-2026 20:17,,In Progress,Customer,SLA_P3,150,,TRUE,FALSE
T001608,06-02-2026 05:02,Email,Billing,Refund,P4,A006,06-02-2026 07:01,07-02-2026 04:35,Resolved,Customer,SLA_P4,119,1413,TRUE,TRUE
T001609,15-12-2025 20:02,Chat,Bug,Data Mismatch,P4,A005,16-12-2025 00:54,18-12-2025 05:12,Resolved,Customer,SLA_P4,292,3430,TRUE,TRUE
T001610,24-01-2026 05:46,Chat,Billing,Payment Failed,P3,A003,24-01-2026 09:54,25-01-2026 00:02,Resolved,Customer,SLA_P3,248,1096,FALSE,TRUE
T001611,26-01-2026 07:48,Chat,How-To,Feature Guidance,P4,A007,26-01-2026 14:36,30-01-2026 17:07,Resolved,Customer,SLA_P4,408,6319,TRUE,FALSE
T001612,30-01-2026 23:48,Email,Access & Login,SSO Setup,P2,A007,31-01-2026 00:12,31-01-2026 07:32,Resolved,Customer,SLA_P2,24,464,TRUE,TRUE
T001613,31-01-2026 11:35,Email,How-To,API Usage,P4,A014,31-01-2026 19:22,03-02-2026 08:31,Resolved,Partner,SLA_P4,467,4136,TRUE,TRUE
T001614,28-12-2025 12:47,Phone,Outage,Latency,P1,A010,28-12-2025 12:52,28-12-2025 14:15,Resolved,Customer,SLA_P1,5,88,TRUE,TRUE
T001615,05-02-2026 13:24,Email,Billing,Invoice Request,P4,A013,05-02-2026 19:47,08-02-2026 05:55,Resolved,Customer,SLA_P4,383,3871,TRUE,TRUE
T001616,06-02-2026 03:25,Phone,Outage,Service Down,P4,A005,06-02-2026 10:30,07-02-2026 22:38,Resolved,Customer,SLA_P4,425,2593,TRUE,TRUE
T001617,07-02-2026 12:43,Chat,Billing,Refund,P4,A001,07-02-2026 17:11,,Pending,Partner,SLA_P4,268,,TRUE,FALSE
T001618,03-02-2026 09:49,Email,Billing,Refund,P3,A001,03-02-2026 14:31,04-02-2026 06:55,Resolved,Customer,SLA_P3,282,1266,FALSE,TRUE
T001619,29-12-2025 21:19,Chat,Access & Login,SSO Setup,P4,A013,30-12-2025 01:02,31-12-2025 06:53,Resolved,Customer,SLA_P4,223,2014,TRUE,TRUE
T001620,25-12-2025 00:52,Email,Outage,Partial Degradation,P3,A009,25-12-2025 03:54,26-12-2025 21:20,Resolved,Internal,SLA_P3,182,2668,TRUE,TRUE
T001621,08-01-2026 22:42,Phone,Billing,Invoice Request,P3,A011,09-01-2026 00:19,09-01-2026 00:24,Resolved,Customer,SLA_P3,97,102,TRUE,TRUE
T001622,07-02-2026 22:53,Chat,Billing,Payment Failed,P4,A004,08-02-2026 00:41,08-02-2026 11:27,Resolved,Internal,SLA_P4,108,754,TRUE,TRUE
T001623,29-12-2025 07:44,Web,How-To,Feature Guidance,P4,A005,29-12-2025 16:34,02-01-2026 20:43,Resolved,Customer,SLA_P4,530,6539,FALSE,FALSE
T001624,11-02-2026 23:57,Email,Outage,Partial Degradation,P2,A003,12-02-2026 00:51,12-02-2026 13:00,Resolved,Partner,SLA_P2,54,783,TRUE,FALSE
T001625,17-12-2025 19:58,Phone,Access & Login,SSO Setup,P3,A008,17-12-2025 20:59,20-12-2025 09:30,Resolved,Customer,SLA_P3,61,3692,TRUE,FALSE
T001626,08-02-2026 18:38,Phone,Bug,UI Bug,P3,A006,08-02-2026 20:48,10-02-2026 02:20,Resolved,Customer,SLA_P3,130,1902,TRUE,TRUE
T001627,10-02-2026 14:35,Chat,Bug,UI Bug,P3,A009,10-02-2026 17:10,11-02-2026 20:24,Resolved,Customer,SLA_P3,155,1789,TRUE,TRUE
T001628,26-01-2026 17:47,Chat,Access & Login,MFA Issue,P3,A010,26-01-2026 21:37,,Open,Customer,SLA_P3,230,,TRUE,FALSE
T001629,06-01-2026 13:43,Chat,Bug,UI Bug,P4,A009,06-01-2026 19:26,09-01-2026 04:23,Resolved,Customer,SLA_P4,343,3760,TRUE,TRUE
T001630,01-01-2026 09:30,Email,Bug,Integration Error,P2,A008,01-01-2026 10:23,01-01-2026 21:43,Resolved,Partner,SLA_P2,53,733,TRUE,FALSE
T001631,29-12-2025 12:00,Email,Billing,Invoice Request,P4,A006,29-12-2025 20:18,31-12-2025 14:17,Resolved,Internal,SLA_P4,498,3017,FALSE,TRUE
T001632,11-01-2026 04:37,Email,How-To,Report Setup,P3,A013,11-01-2026 07:20,12-01-2026 07:45,Resolved,Customer,SLA_P3,163,1628,TRUE,TRUE
T001633,25-01-2026 00:16,Email,Bug,Data Mismatch,P3,A015,25-01-2026 01:31,26-01-2026 21:51,Resolved,Customer,SLA_P3,75,2735,TRUE,TRUE
T001634,04-01-2026 08:40,Web,Bug,Integration Error,P4,A010,04-01-2026 11:34,04-01-2026 16:27,Resolved,Internal,SLA_P4,174,467,TRUE,TRUE
T001635,12-01-2026 20:44,Phone,Access & Login,SSO Setup,P4,A010,12-01-2026 23:47,14-01-2026 15:25,Resolved,Customer,SLA_P4,183,2561,TRUE,TRUE
T001636,31-12-2025 08:33,Chat,Billing,Payment Failed,P3,A005,31-12-2025 09:45,01-01-2026 22:01,Resolved,Internal,SLA_P3,72,2248,TRUE,TRUE
T001637,07-02-2026 13:50,Chat,How-To,API Usage,P4,A015,07-02-2026 13:51,11-02-2026 07:43,Resolved,Internal,SLA_P4,1,5393,TRUE,TRUE
T001638,22-01-2026 13:24,Chat,Bug,Data Mismatch,P4,A004,22-01-2026 17:58,27-01-2026 15:52,Resolved,Internal,SLA_P4,274,7348,TRUE,FALSE
T001639,03-02-2026 06:09,Email,Bug,Integration Error,P3,A013,03-02-2026 09:20,03-02-2026 09:25,Resolved,Customer,SLA_P3,191,196,TRUE,TRUE
T001640,08-01-2026 12:14,Email,Access & Login,MFA Issue,P3,A004,08-01-2026 14:02,10-01-2026 12:28,Resolved,Partner,SLA_P3,108,2894,TRUE,FALSE
T001641,10-01-2026 05:28,Web,How-To,Feature Guidance,P4,A003,10-01-2026 13:21,14-01-2026 18:48,Resolved,Partner,SLA_P4,473,6560,TRUE,FALSE
T001642,21-01-2026 15:31,Web,How-To,API Usage,P3,A013,21-01-2026 17:36,24-01-2026 02:16,Resolved,Customer,SLA_P3,125,3525,TRUE,FALSE
T001643,29-01-2026 10:51,Phone,Access & Login,SSO Setup,P3,A005,29-01-2026 13:29,30-01-2026 15:52,Resolved,Customer,SLA_P3,158,1741,TRUE,TRUE
T001644,04-02-2026 14:44,Email,Billing,Payment Failed,P4,A004,04-02-2026 20:05,,Open,Customer,SLA_P4,321,,TRUE,FALSE
T001645,10-02-2026 05:34,Phone,Outage,Latency,P3,A004,10-02-2026 08:42,11-02-2026 20:52,Resolved,Customer,SLA_P3,188,2358,TRUE,TRUE
T001646,16-01-2026 12:09,Chat,Access & Login,SSO Setup,P2,A004,16-01-2026 13:05,17-01-2026 01:45,Resolved,Customer,SLA_P2,56,816,TRUE,FALSE
T001647,19-12-2025 00:23,Chat,Bug,UI Bug,P3,A001,19-12-2025 04:47,20-12-2025 10:17,Resolved,Customer,SLA_P3,264,2034,FALSE,TRUE
T001648,31-01-2026 23:05,Email,Bug,Integration Error,P4,A015,01-02-2026 08:21,,Pending,Customer,SLA_P4,556,,FALSE,FALSE
T001649,16-01-2026 10:38,Chat,How-To,Feature Guidance,P4,A010,16-01-2026 16:03,17-01-2026 22:58,Resolved,Internal,SLA_P4,325,2180,TRUE,TRUE
T001650,21-12-2025 08:43,Email,How-To,API Usage,P3,A015,21-12-2025 13:20,23-12-2025 16:46,Resolved,Customer,SLA_P3,277,3363,FALSE,FALSE
T001651,22-01-2026 04:37,Chat,Bug,Integration Error,P3,A003,22-01-2026 05:48,22-01-2026 16:19,Resolved,Customer,SLA_P3,71,702,TRUE,TRUE
T001652,09-01-2026 01:57,Email,How-To,API Usage,P4,A001,09-01-2026 07:44,13-01-2026 13:11,Resolved,Customer,SLA_P4,347,6434,TRUE,FALSE
T001653,06-02-2026 00:31,Chat,How-To,Feature Guidance,P3,A010,06-02-2026 02:00,07-02-2026 00:09,Resolved,Partner,SLA_P3,89,1418,TRUE,TRUE
T001654,28-12-2025 04:14,Email,Access & Login,SSO Setup,P3,A004,28-12-2025 06:08,29-12-2025 09:58,Resolved,Customer,SLA_P3,114,1784,TRUE,TRUE
T001655,01-02-2026 13:14,Chat,Bug,Data Mismatch,P3,A008,01-02-2026 16:03,01-02-2026 16:08,Resolved,Customer,SLA_P3,169,174,TRUE,TRUE
T001656,11-02-2026 04:40,Chat,Access & Login,MFA Issue,P4,A015,11-02-2026 06:29,,Open,Customer,SLA_P4,109,,TRUE,FALSE
T001657,26-12-2025 16:24,Email,Bug,Data Mismatch,P3,A013,26-12-2025 18:59,27-12-2025 14:13,Resolved,Customer,SLA_P3,155,1309,TRUE,TRUE
T001658,19-01-2026 09:09,Email,Billing,Refund,P2,A005,19-01-2026 10:10,,In Progress,Customer,SLA_P2,61,,FALSE,FALSE
T001659,06-02-2026 04:12,Chat,Outage,Latency,P1,A012,06-02-2026 04:28,06-02-2026 06:37,Resolved,Customer,SLA_P1,16,145,TRUE,TRUE
T001660,21-01-2026 17:27,Email,Bug,UI Bug,P3,A008,21-01-2026 20:27,23-01-2026 15:59,Resolved,Partner,SLA_P3,180,2792,TRUE,TRUE
T001661,30-01-2026 14:00,Web,Billing,Payment Failed,P3,A014,30-01-2026 18:06,31-01-2026 13:42,Resolved,Customer,SLA_P3,246,1422,FALSE,TRUE
T001662,24-12-2025 22:25,Web,Bug,Data Mismatch,P3,A012,25-12-2025 00:11,27-12-2025 04:04,Resolved,Customer,SLA_P3,106,3219,TRUE,FALSE
T001663,26-01-2026 10:53,Chat,Billing,Payment Failed,P4,A001,26-01-2026 14:33,29-01-2026 05:48,Resolved,Customer,SLA_P4,220,4015,TRUE,TRUE
T001664,24-01-2026 08:14,Email,Access & Login,SSO Setup,P3,A007,24-01-2026 11:14,26-01-2026 08:52,Resolved,Customer,SLA_P3,180,2918,TRUE,FALSE
T001665,26-01-2026 20:22,Chat,How-To,API Usage,P4,A005,27-01-2026 01:15,30-01-2026 21:12,Resolved,Partner,SLA_P4,293,5810,TRUE,FALSE
T001666,23-12-2025 11:47,Email,Access & Login,Password Reset,P3,A012,23-12-2025 16:57,25-12-2025 09:20,Resolved,Internal,SLA_P3,310,2733,FALSE,TRUE
T001667,04-02-2026 11:12,Web,Bug,UI Bug,P3,A015,04-02-2026 12:17,05-02-2026 02:26,Resolved,Customer,SLA_P3,65,914,TRUE,TRUE
T001668,01-02-2026 20:48,Chat,How-To,Feature Guidance,P4,A002,02-02-2026 00:58,04-02-2026 08:59,Resolved,Customer,SLA_P4,250,3611,TRUE,TRUE
T001669,05-02-2026 15:42,Chat,How-To,Report Setup,P4,A004,05-02-2026 20:30,08-02-2026 14:17,Resolved,Customer,SLA_P4,288,4235,TRUE,TRUE
T001670,04-02-2026 19:20,Chat,Bug,Data Mismatch,P4,A012,04-02-2026 22:24,07-02-2026 10:56,Resolved,Customer,SLA_P4,184,3816,TRUE,TRUE
T001671,31-01-2026 15:16,Chat,Billing,Invoice Request,P3,A005,31-01-2026 19:12,02-02-2026 09:54,Resolved,Customer,SLA_P3,236,2558,TRUE,TRUE
T001672,12-02-2026 12:46,Email,How-To,Feature Guidance,P3,A010,12-02-2026 16:11,13-02-2026 04:58,Resolved,Internal,SLA_P3,205,972,TRUE,TRUE
T001673,27-12-2025 00:14,Email,Access & Login,Password Reset,P4,A007,27-12-2025 07:22,,Pending,Customer,SLA_P4,428,,TRUE,FALSE
T001674,30-01-2026 23:21,Chat,Billing,Payment Failed,P3,A006,31-01-2026 02:31,31-01-2026 20:20,Resolved,Internal,SLA_P3,190,1259,TRUE,TRUE
T001675,24-01-2026 14:42,Email,How-To,Feature Guidance,P4,A014,24-01-2026 19:59,27-01-2026 17:45,Resolved,Internal,SLA_P4,317,4503,TRUE,TRUE
